id,latitude,longitude,zip,city,name,website,address,address_2,state,phone,email,notes
473,34.92424890,-120.43781140,93458,Santa Maria,Santa Maria ACT,https://www.telecarecorp.com/santa-maria-act,124 Carmen Lane ,Suite A,CA,(805) 348-1850,,
474,34.92424890,-120.43781140,93458,Santa Maria,New Goals Counseling,,124 W. Carmen Lane,Suite G,CA,(805) 264-6448,,Spanish
475,34.94880010,-120.45289500,93458,Santa Maria,Community Health Center Santa Maria,,430 S Blosser Road,,CA,(805) 361-8900,,
476,34.95475260,-120.43551550,93454,Santa Maria,Santa Maria - Broadway Dental,https://www.communityhealthcenters.org/locations/santa-maria-broadway-dental/,210 N Broadway,,CA,(805) 347-1171,,
477,34.94388170,-120.43770820,93454,Santa Maria,Santa Maria - High School,https://www.communityhealthcenters.org/locations/santa-maria-high-school/,829 S Lincoln ,Space 907,CA,(805) 614-9275,,CLOSED DUE TO COVID Please visit Del Valle Pediatrics or Vallarta for an appointment
478,34.93825890,-120.43096950,93454,Santa Maria,Santa Maria Coastal Dental,https://www.communityhealthcenters.org/locations/santa-maria-coastal-dental/,1304 Miller Street,,CA,(805) 352-1188,,
479,34.95252570,-120.41375150,93454,Santa Maria,Santa Maria - Arbor Women's Health,https://www.communityhealthcenters.org/locations/santa-maria-arbor-wh/,1418 E. Main Street,Suite 210,CA,(805) 928-3678,,Women’s Health Chiropractic Wellness Pregnancy Program (CPSP) Health Education
480,34.97348780,-120.43596610,93454,Santa Maria,Santa Maria - Vallarta,https://www.communityhealthcenters.org/locations/santa-maria-vallarta/,1835 N. Broadway,,CA,(805) 345-3701,,Pediatrics Chiropractic
481,34.90882110,-120.43442530,93454,Santa Maria,Santa Maria Way CHC,https://www.communityhealthcenters.org/locations/santa-maria-way/,2801 Santa Maria Way,,CA,(805) 934-5400,,Primary Care Pediatrics Chiropractic Wellness Pregnancy Program (CPSP) Women’s Health Behavioral Health Podiatry
482,34.93757540,-120.42770610,93454,Santa Maria,,,607 Plaza Dr,,CA,(877) 547-7401,,
483,34.88067900,-120.44215430,93455,Santa Maria,Santa Maria County Mental Health,,500 W. Foster Rd,,CA,(805) 934-6385,,
484,34.92463670,-120.43832860,93458,Santa Maria,CARES North,https://www.countyofsb.org/behavioral-wellness/contacts.sbc,212 Carmen Ln,,CA,(805) 739-8700,,Western Village Shopping Center
485,34.63923740,-120.46188850,93436,Lompoc,Santa Barbara County Behavioral Wellness,,401 E. Ocean Ave,,CA,(805) 737-6600,,
486,34.63986040,-120.45063790,93436,Lompoc,Adult Mental Health Services,,117 North B Street,,CA,(805) 737-6690,,
487,34.44012360,-119.78138880,93110,Santa Barbara,Crestwood Behavorial Health Inc,https://crestwoodbehavioralhealth.com/location/santa-barbara-crisis-residential/,66 South San Antonio Road,,CA,(805) 947-5175,,Crestwood’s Santa Barbara Crisis Residential is a short-term<&&> voluntary<&&> mental health Crisis Residential Treatment Program that welcomes our guests into a warm<&&> homelike environment. Guests are provided with innovative programs that are based on Crestwood’s commitment to providing a continuum of care that puts them on the road to recovery.
488,34.44606770,-119.78076250,93110,Santa Barbara,Children's Mental Health Services,,429 N. San Antonio Road,,CA,(805) 884-1600,,
489,34.44327110,-119.77896410,93110,Santa Barbara,Adult Mental Health Services Santa Barbara,,4444 Calle Real,,CA,(805) 681-5190,,
490,34.42967550,-119.71787660,93110,Santa Barbara,De La Vina Clinic,,2034 De La Vina St,,CA,(805) 681-5450,,
491,34.44415840,-119.78064790,93110,Santa Barbara,Psychiatric Health Facility,,315 Camino del Remedio,,CA,(805) 681-5244,,
492,34.44415840,-119.78064790,93110,Santa Barbara,Alcohol & Drug Program,,315 Camino Del Remedio,,CA,(805) 681-5440,,
493,34.95960790,-120.44192920,93454,Santa Maria,Foursquare Church,https://sm4.org/,709 N. Curryer Street,,CA,,,
494,34.93970810,-120.41982870,93454,Santa Maria,Cornerstone Church,,1026 Sierra Madre Avenue,,CA,,,shower and haircuts available 
495,34.96687090,-120.43373760,93454,Santa Maria,,,1503 N. McClelland St,,CA,(805) 619-8764,,
496,34.95941700,-120.44516970,93458,Santa Maria,,,619 N. Railroad Avenue,,CA,,,
497,34.94958920,-120.43715840,93458,Santa Maria,,,402 S Lincoln St.,,CA,(805) 922-3575,,
498,34.95173590,-120.42653490,93454,Santa Maria,,,200 S. E Ave,,CA,(805) 922-1015,,
499,34.40480720,-119.69478920,93101,Santa Barbara,Leadbetter Beach,https://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/beaches/leadbetter.asp,Shoreline Dr,,CA,,,
500,34.40891220,-119.69299010,93101,Santa Barbara,Chase Palm Park,https://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/playgrounds/chase.asp,323 E Cabrillo Blvd,,CA,(805) 897-1983,,
501,34.41986730,-119.66136620,93190,Santa Barbara,East Beach,,1400 Cabrillo Blvd,,CA,(805) 564-5418,,
502,34.42130280,-119.69426160,93101,Santa Barbara,Mental Wellness Center,https://mentalwellnesscenter.org/,617 Garden Street,,CA,(805) 844-8440,info@mentalwellnesscenter.org,
503,34.42497160,-119.69183080,93103,Santa Barbara,Girls Inc.,https://girlsincsb.org/,531 East Ortega Street,,CA,(805) 963-4017,,
504,34.40889770,-119.69494680,93101,Santa Barbara,Pershing Park,,100 Castillo Street,,CA,,,
505,34.41961460,-119.66954050,93103,Santa Barbara,Dwight Murphy Field,https://www.santabarbara.com/activities/parks/dwight-murphy-field/,501 Ninos Drive,,CA,(805) 564-5418,,
506,34.43416080,-119.81404690,93111,Goleta,St. Athanasius Church,https://www.stathanasius.org/,300 Sumida Gardens Ln,,CA,(805) 685-5400,office@stathanasius.org,
507,34.42844470,-119.70543210,93101,Santa Barbara,Alameda Park,https://www.santabarbaraca.gov/gov/depts/parksrec/parks/features/horticulture/alameda.asp,1400 Santa Barbara St,,CA,(805) 564-5418,,Clinic located at the corner of Micheltorena and Anacapa Streets.
508,34.41541100,-119.85827150,93117,Isla Vista,St. Michael’s University Church,,6586 Picasso Road,,CA,,,
509,34.42162360,-119.69977400,93101,Santa Barbara,Marshalls,https://www.marshalls.com/us/store/index.jsp,900 State St (At E. Canon Perdido St.),,CA,(805) 965-2433,,
510,34.43024220,-119.69113330,93103,Santa Barbara,,,915 North Milpas Street,,CA,(844) 594-0343,,
511,34.42714000,-119.67939850,93103,Santa Barbara,Franklin Health Care Center,https://countyofsb.org/phd/health-care-centers/franklin.sbc,1136 E. Montecito Street,,CA,(805) 568-2099,,
512,34.41880600,-119.67648190,93103,Santa Barbara,Franklin Health Care Center @ PATH,https://www.countyofsb.org/phd/health-care-centers/homeless-shelters.sbc,816 Cacique Street,,CA,(805) 884-8481,,
513,34.41915370,-119.68458920,93103,Santa Barbara,Franklin Health Care Center @ Santa Barbara Rescue Mission,https://www.countyofsb.org/phd/health-care-centers/homeless-shelters.sbc,535 E. Yanonali  Street,,CA,(805) 966-1316,,Temporarily Closed
514,34.44465130,-119.78111670,93110,Santa Barbara,Santa Barbara Health Care Center,https://www.countyofsb.org/phd/health-care-centers/sb.sbc,345 Camino del Remedio,,CA,(805) 681-5488,,
515,34.39693720,-119.51700850,93013,Carpinteria,Carpinteria Health Care Center,https://www.countyofsb.org/phd/health-care-centers/carpinteria.sbc,931 Walnut Avenue,,CA,(805) 560-1050,,
516,34.64294630,-120.47100070,93436,Lompoc,Lompoc Health Care Center,https://www.countyofsb.org/phd/health-care-centers/lompoc.sbc,301 North R Street,,CA,(805) 737-6400,,
517,34.94389200,-120.44102300,93458,Santa Maria,Santa Maria Health Care Center @ Good Samaritan,https://www.countyofsb.org/phd/health-care-centers/homeless-shelters.sbc,401 West Morrison,,CA,(805) 346-7230,,
518,34.92263160,-120.43012730,93455,Santa Maria,Santa Maria Health Care Center,https://www.countyofsb.org/phd/health-care-centers/sm.sbc,2115 Centerpointe Parkway,,CA,(805) 346-7230,phdhcc@sbcphd.org,
519,34.42103230,-119.69225540,93101,Santa Barbara,,,518 Garden Street,,CA,(888) 898-3806,,
520,34.89567660,-120.42360260,93455,Santa Maria,,,3435 Santa Maria Way,,CA,(805) 934-1253,,
521,34.92813460,-120.44117110,93458,Santa Maria,,,1775 S Thornburg Street,,CA,(805) 925-7118,,
522,34.41923270,-119.71605330,93101,Santa Barbara,,,628 West Micheltorena Street,,CA,(844) 594-0343,info@sbclinics.org,
523,34.44378250,-119.78095290,93110,Santa Barbara,,,300 N. San Antonio Road,,CA,(805) 861-5451,,See County of Santa Barbara Health Care Centers for full list of available services.Public Health Nurse Outreach Locations:Salvation Army in SB & SM<&&>Victory Outreach in Lompoc<&&>Recovery Point Detox in SM<&&>Mariposa House in SM<&&>Hotel de Riviera in SB<&&>St Mark's University Parish Isla Vista<&&>Noah's Anchorage in SB<&&>Bridge House in Lompoc<&&>Domestic Violence Solutions in SB<&&> SM & Lompoc<&&>Rescue Mission in SB<&&>Transition House in SB<&&>Mark's House in Lompoc<&&>Transitions Mental Health Drop in Center in Lompoc<&&>Another Road Detox in Lompoc<&&>Central Coast Collaborative on Homelessness (C3H)<&&>Pescadero Lofts in Goleta<&&>Carp Connect in Carpinteria
524,34.44378250,-119.78095290,93110,Santa Barbara,Benefits and Referral Center,,300 N. San Antonio Road,Room B 100,CA,(805) 681-5393,,
525,34.43034480,-119.69123570,93103,Santa Barbara,,,923 N. Milpas Street,,CA,(805) 884-1998,,
526,34.43627450,-119.82198240,93117,Goleta,,,164 Kinman Avenue,,CA,(805) 617-7900,,
527,34.91358230,-120.43445780,93455,Santa Maria,,,2548 S. Broadway,,CA,(805) 310-4468,,
529,34.90529990,-120.45161430,93455,Santa Maria,,,3010 Skyway Drive #F,,CA,(805) 922-2043,,
530,34.42415060,-119.69484210,93101,Santa Barbara,,,808 Laguna Street,,CA,(805) 965-1071,,Zero interest security deposit loan/grant to qualifying  low-income residents. Income must be at or below 80%  of the area median income. Must rent within the city of  Santa Barbara.
531,34.91259600,-120.43477290,93455,Santa Maria,,,2620 Santa Maria Way,,CA,(805) 922-1822,,
532,34.42304000,-119.69151560,93101,Santa Barbara,Transition House,,425 E. Cota St.,,CA,(805) 966-9668,,
533,34.96117020,-120.57555400,93434,Guadalupe,,,267 Campodonico Ave,,CA,(805) 343-6322,beatitudecatholicworker@gmail.com,
534,34.86899760,-120.42276980,93455,Orcutt,,,933 Patterson Road ,,CA,,,
535,34.86166750,-120.44321190,93455,Orcutt,,,420 Soares Ave,,CA,(805) 937-9750,,
536,34.96593390,-120.44931020,93458,Santa Maria,,,966 W. Orchard St,,CA,(805) 922-7099,,
537,34.95599790,-120.40852940,93454,Santa Maria,,,324 N Suey Rd,,CA,(805) 925-2116,,
538,34.97334030,-120.57236180,93434,Guadalupe,,,4681 11th St,,CA,(805) 343-1194,,
539,34.96882950,-120.56525770,93434,Guadalupe,Guadalupe Ranch Acres,https://hasbarco.org/guadalupe-ranch-acres/,1020 Escalante Street,,CA,,,
540,34.43947100,-119.73500300,93105,Santa Barbara,Cox Store,,3303 State Street,,CA,(855) 222-3252,,
541,34.44447640,-119.77873980,93101,Santa Barbara,,,234 Camino Del Remedio,,CA,(805) 681-4401,,
542,34.92169260,-120.42901150,93454,Santa Maria,WIC South Santa Maria,,2125 S. Centerpointe Parkway,Suite 306,CA,,,
543,34.95668260,-120.43405950,93454,Santa Maria,WIC - North Santa Maria,,400 N. McClelland Street,,CA,(805) 346-8450,,
544,34.97334030,-120.57236180,93434,Guadalupe,WIC - Guadalupe,,4681 11th Street,,CA,(805) 346-8450,,
545,34.43603120,-119.82171110,93117,Goleta,CommUnify Central Administration,,5638 Hollister Ave.,,CA,(805) 964-8857,,
546,34.43425100,-119.82354600,93117,Goleta,Goleta I & II Centers,,5681 Hollister Ave.,,CA,(805) 967-3637,,Children's Services
547,34.91723010,-120.45709580,93455,Santa Maria,,,1265 W McCoy Lane,,CA,(805) 925-7500,,haircuts offered 
548,34.43508020,-119.82316510,93117,Goleta,Goleta Valley Community Center,,5679 Hollister Ave.,,CA,(805) 683-1124,,Senior Services
549,34.95028940,-120.43632610,93454,Santa Maria,Santa Maria,,311 S. Broadway,,CA,,,Light Breakfast Offered
550,34.39727100,-119.51716040,93013,Carpinteria,Carpinteria Veteran's Memorial Hall,,941 Walnut Ave.,,CA,(805) 684-6090,,Senior Services
551,34.39540270,-119.51832970,93013,Carpinteria,Betty Sanchez / Carpinteria Infant and Toddler Centers,,5201 8th St.,Suite 205,CA,(805) 566-1610,,Children's Services
552,34.44606770,-119.78076250,93110,Santa Barbara,Children's Mental Health Services,,429 N. San Antonio Rd.,,CA,(805) 884-1600,,Family & Youth Services
553,34.42642630,-119.68851000,93103,Santa Barbara,Cal-SOAP,https://calsoapsb.org/,721 E. Cota St.,,CA,(805) 730-7373,,Family & Youth Services
554,34.44140940,-119.76350630,93110,Santa Barbara,Villa Caridad,,4202 Calle Real,,CA,(805) 683-4375,,Senior Services
555,34.96067710,-120.43621320,93454,Santa Maria,Morning Star Laundry,https://crestwoodchristian.net/morning-star-laundry/,809 N. Broadyway,,CA,,tom@crestwoodchristian.net,
556,34.94313600,-120.44028200,93454,Santa Maria,Dress for Success,,401 W. Morrison Avenue ,C,CA,,,
557,34.42334720,-119.69467250,93101,Santa Barbara,Presidio Springs,,721 Laguna St.,,CA,(805) 963-7567,,Senior Services
558,34.42217150,-119.70764450,93101,Santa Barbara,Louise Lowry Davis Center,,1232 De La Vina St.,,CA,(805) 897-2568,,Senior Services
559,34.42714000,-119.67939850,93103,Santa Barbara,Franklin Neighborhood Center,,1136 E. Montecito St.,,CA,(805) 568-2099,,Senior Services
560,34.43191880,-119.71670590,93105,Santa Barbara,Storyteller Children's Center,,2115 State St.,,CA,(805) 682-9585,,Children's Services
561,34.40956160,-119.70291270,93101,Santa Barbara,Coronel Center,,629 Coronel Place,,CA,(805) 966-4552,,Children's Services
562,34.41609780,-119.69911670,93101,Santa Barbara,Los Ninos Center,,130 E. Cota St.,,CA,(805) 963-2955,,Children's Services
563,34.64205340,-120.45885090,93436,Lompoc,Chestnut Toddler Center,,120 W. Chestnut Ave.,,CA,(805) 740-4555,,Children's Services
564,34.63923740,-120.46188850,93436,Lompoc,Santa Barbara County Adult Mental Health Center - Lompoc,,401 E. Ocean Ave.,,CA,(805) 737-6600,,Family & Youth Services
565,34.64798060,-120.46889130,93436,Lompoc,Weitzel Center,,640 North Q St.,,CA,(805) 310-1557,,Senior Services
566,34.63806510,-120.47149570,93436,Lompoc,Dick DeWees Community Center,,1120 W. Ocean Ave.,,CA,(805) 737-9366,,Senior Services
567,34.63807140,-120.44049810,93436,Lompoc,Cypress Court,,125 S. 7th St.,,CA,(805) 310-1557,,Senior Services
568,34.64783120,-120.45630830,93436,Lompoc,College Street Center,,648 North G St.,,CA,(805) 737-7272,,Children's Services
569,34.64524020,-120.45867090,93436,Lompoc,Maple Center,,120 W. Maple Ave.,,CA,(805) 736-7574,,Children's Services
570,34.63619760,-120.45889380,93436,Lompoc,I Street Center,,228 North I St.,,CA,(805) 735-8392,,Children's Services
571,34.65143260,-120.44156920,93436,Lompoc,Fillmore Center,,1316 E. Oak St.,,CA,(805) 736-2811,,Children's Services
572,34.64205340,-120.45885090,93436,Lompoc,CommUnify Chestnut Office,,120 West Chestnut Ave.,,CA,(805) 740-4555,,Administration & Enrollment
573,34.62120710,-120.20699670,93427,Buellton,Oak Valley Center,,595 2nd St.,,CA,(805) 688-6992,,Extension 1109
574,34.94356150,-119.67517850,93254,New Cuyama,Cuyama Center,,2300 Highway,#166 ,CA,(661) 766-2759,,Children's Services
575,34.97098490,-120.57022610,93434,Guadalupe,Guadalupe Senior Center,,4545 Tenth St.,,CA,(805) 343-0615,,Senior Services
576,34.95804270,-120.57634080,93434,Guadalupe,Maggie Espinoza Center,,120 Tognazzini Ave.,,CA,(805) 343-5598,,Children's Services
577,34.86166750,-120.44321190,93455,Orcutt,Luis Oasis Senior Center,,420 Soares Ave.,,CA,(805) 937-9750,,Senior Services
578,34.88067900,-120.44215430,93455,Santa Maria,Santa Barbara County Mental Health Center - Santa Maria,,500 W. Foster Rd.,,CA,(805) 934-6590,,Family & Youth Services
579,34.94453800,-120.44202860,93454,Santa Maria,Elwin Mussell Senior Center,,510 E. Park Ave.,,CA,(805) 925-4977,,Senior Services
580,34.96302690,-120.44374700,93454,Santa Maria,Atkinson Community Center,,1000 N. Railroad Ave.,,CA,(805) 925-0951,,Extension 413
581,34.92637420,-120.45484570,93458,Santa Maria,Westgate Center,,1240 W. Bethel Ln.,#1A,CA,(805) 347-8400,,Children's Services
582,34.89538460,-120.48197960,93455,Santa Maria,Tanglewood Center,,1890 Sandalwood Dr. ,,CA,(805) 614-0786,,Children's Services
583,34.93993870,-120.42048140,93454,Santa Maria,Sierra Madre Center,,1002 E. Sierra Madre Ave.,,CA,(805) 349-9707,,Children's Services
584,34.95374150,-120.43350350,93458,Santa Maria,JC Washington / Chapel Center,,201 W. Chapel St.,,CA,(805) 922-2243,,Children's Services
585,34.92935480,-120.44404460,93458,Santa Maria,Meridian Center,,1720 S. Depot St.,,CA,(805) 739-0660,,Children's Services
586,34.93362720,-120.42869640,93454,Santa Maria,Los Padres Center,,530 E. Enos Dr.,,CA,(805) 928-6228,,Children's Services
587,34.94665890,-120.44976030,93458,Santa Maria,Los Adobes Center,,1026 W. Boone St.,,CA,(805) 928-0044,,Children's Services
588,34.95400020,-120.43336710,93458,Santa Maria,Little Village Center,,219 W. Chapel St.,,CA,(805) 614-5151,,Children's Services
589,34.94432530,-120.44100660,93458,Santa Maria,Buena Vista Center,,400 W. Park Ave.,,CA,(805) 922-1439,,Children's Services
590,34.96187400,-120.42277900,93454,Santa Maria,Alvin Center,,316 E. McElhaney Ave.,,CA,(805) 347-1975,,Children's Services
591,34.93626860,-120.44264940,93458,Santa Maria,Adam Center,,500 W. Windsor St. ,,CA,(805) 925-6667,,Children's Services
592,34.95374150,-120.43350350,93458,Santa Maria,CommUnify Chapel Office,,201 West Chapel St.,,CA,(805) 922-2243,,Administration & Enrollment
593,34.42084110,-119.70520580,93101,Santa Barbara,,,122 W. Figueroa Street,,CA,(866) 695-6285,,
594,34.44036350,-119.76143730,93110,Santa Barbara,,,4141 State Street,,CA,(805) 963-6631,reception@crrsbc.org,
595,34.92424890,-120.43781140,93458,Santa Maria,,,124 Carmen Lane,Suite C,CA,(805) 925-7071,reception@crrsbc.org,
596,34.43781950,-119.74532650,93105,Santa Barbara,,,36 Hitchcock Way,,CA,(805) 687-7727,,
597,34.91404420,-120.45858090,93455,Santa Maria,,,1303 Fairway Dr,,CA,(805) 928-5624,,
598,34.43966650,-119.81298390,93111,Santa Barbara,,,5399 Overpass Road,,CA,(805) 964-4777,,
599,34.94638680,-120.43069940,93454,Santa Maria,,,400 E Boone St,,CA,(805) 541-2228,,Starting Sunday June 28<&&> we will return to hourly service<&&> but with NO EXPRESS TRIPS. Face coverings are required. Fares are 50¢ regular and 25¢ discounted.
600,34.43638650,-119.82994750,93117,Goleta,Goleta Store,,5960 Hollister Avenue,,CA,,,
601,34.43596690,-119.82121370,93117,Goleta,Goleta 1,,5624 Hollister Avenue,,CA,,,
602,34.43574960,-119.82984990,93117,Goleta,Goleta 2,,5949 Hollister Avenue,,CA,,,
603,34.43686940,-119.80363090,93111,Santa Barbara,,,5156 Hollister Avenue,,CA,,,
604,34.41824970,-119.70570360,93101,Santa Barbara,Goodwill Santa Barbara,,302 W. Carrillo Street,,CA,,,
605,34.40499020,-119.51489460,93013,Carpinteria,,,5048 El Carro Lane,,CA,,,
606,34.39759790,-119.52052270,93013,Carpinteria,,,771 Linden Avenue,,CA,,,
607,34.39537770,-119.51364080,93013,Carpinteria,Carpinteria Store,,5406 Carpinteria Avenue,,CA,,,
608,34.42853010,-119.68778830,93103,Santa Barbara,Santa Barbara,,700 N. Milpas Street,,CA,,,
609,34.94638680,-120.43069940,93454,Santa Maria,Guadalupe Flyer,https://www.smoothinc.org/guadalupe-flyer.php,400 E Boone St,,CA,(805) 922-8476,,**Due to the Corona Virus** Effective April 13th<&&> 2020 & Until Further Notice** Guadalupe Flyer and ADA Service Schedule Mon – Sat: 8:45 a.m. to 6:35 p.m. Sunday: No Service PASSENGER FARES WILL NOT BE CHARGED Guadalupe Shuttle: No Service
610,34.92308760,-120.43563030,93454,Santa Maria,,,2050 S Broadway,#G,CA,(805) 922-4563,,
611,34.95156820,-120.43175400,93454,Santa Maria,Santa Maria Office,,201 S. Miller Street,,CA,(805) 922-9909,,
612,34.95156820,-120.43175400,93454,Santa Maria,Santa Maria Office,,201 S. Miller Street,,CA,(866) 901-3212,,
615,34.95463720,-120.43074440,93454,Santa Maria,,,415 E. Chapel Street,,CA,(888) 898-2806,,
616,34.93328950,-120.43445780,93454,Santa Maria,,,210 E. Enos Dr. ,Unit C,CA,(805) 349-1212,,
617,34.93599950,-120.43441280,93454,Santa Maria,,,1410 S. Broadway,Suite A,CA,(805) 614-1550,,
618,34.94385460,-120.42142540,93454,Santa Maria,,,800 S. College Drive,Building S,CA,(805) 922-6966,,Veteran Success Center--Room G101<&&> ex 3925
619,34.91809670,-120.45565580,93455,Santa Maria,,,2323 Thompson Way,,CA,(855) 846-8376,,
620,34.92169260,-120.42901150,93454,Santa Maria,,,2125 S. Centerpointe Parkway,,CA,(805) 346-7135,,Offers small<&&> short-term loans to adults without children  that need assistance with the most basic shelter and  personal needs.  MUST APPLY IN PERSON. 
621,34.42512750,-119.69612110,93101,Santa Barbara,,,902 Laguna Street,,CA,(805) 961-9200,,
622,34.91545830,-120.43814860,93455,Santa Maria,,,2436 Professional Parkway,,CA,(866) 331-2316,,
623,34.92316920,-120.42833630,93455,Santa Maria,,,511 E. Lakeside Parkway ,#115,CA,,,Cost is $21.50 plus a mail fee of $2. Contact your local  United Way for a fee waiver.  If born outside of the county contact State Vital Records  Office at 916-445-2684.  If born out of the state contact that State’s Vital Records  Office—www.cdc.gov/nchs/w2w.htm 
624,34.41168060,-119.85593620,93117,Isla Vista,People's Park,,People's Park,,CA,,,
625,34.40061000,-119.72251470,93109,Santa Barbara,,,315 Meigs Road,Suite A #369,CA,,,
626,34.89842340,-120.44305440,93455,Santa Maria,YMCA Child Care,,3400 Skyway Drive,,CA,(805) 937-8521,,Childcare is available with scholarships for those in  need. Scholarship application is available online or in  person. 
627,34.45205960,-119.76981500,93110,Santa Barbara,,,4400 Cathedral Oaks Rd,,CA,(805) 964-4711,,Welcome to the Santa Barbara County Education Office (SBCEO) website.  We are pleased to serve 20 school districts with nearly 70<&&>000 students.  Browsing through our site<&&> you will find a glimpse of the truly amazing work occurring in classrooms with dynamic<&&> innovative and thoughtful teachers who are supported by visionary school and district leaders that care deeply for the success of all of our county’s students
628,34.42844470,-119.70543210,93101,Santa Barbara,,,1400 Santa Barbara Street,,CA,,,
629,34.93892090,-120.47524200,93458,Santa Maria,,,1687 W.  Stowell Road ,,CA,(805) 964-4777,info@sbhumanesociety.org,
631,34.97367470,-120.43400770,93454,Santa Maria,Goodwill Santa Maria,http://gwvsb.org/,1844 N. Broadway,,CA,(805) 287-9612,,
632,34.95350080,-120.42779610,93454,Santa Maria,,,613 E. Main Street,,CA,,,
633,34.89864930,-120.44712750,93455,Santa Maria,,,3249 Terminal Drive,Suite 101,CA,(805) 928-1977,,
634,34.95576800,-120.43544800,93454,Santa Maria,,,306 N. Broadway,,CA,(805) 357-1214,,
635,34.95349390,-120.44325100,93454,Santa Maria,Thrifty Shopper,http://www.catholiccharities-sbc.org/locations,605 W Main St,,CA,(805) 922-4174,,Temporarily Closed due to covid
636,34.95343810,-120.43336060,93454,Santa Maria,,,215 W. Main St,,CA,(805) 347-1233,,
637,34.93305940,-120.43762870,93454,Santa Maria,Goodwill Retail Store & Donation Center Santa Maria,,1539 Stowell Center Plaza,,CA,(805) 925-7091,,
638,34.92844340,-120.43650570,93454,Santa Maria,Santa Maria Thrift Store,https://achievementhouse.org/santa-maria-2/,1765 S. Broadway,,CA,,,
639,34.91620670,-120.43591270,93454,Santa Maria,Broadway Pavillion,https://achievementhouse.org/,2414 S. Broadway ,,CA,(805) 938-6203,,
640,34.91457690,-120.43442700,93454,Santa Maria,,,2512 S. Broadway ,,CA,(805) 922-9668,,
641,34.59305220,-120.13964660,93463,Solvang,,,393 Alisal Road,,CA,,,
642,34.89842340,-120.44305440,93455,Santa Maria,,,3400 Skyway Drive,,CA,(805) 937-8521,,
643,34.44447640,-119.77873980,93110,Santa Barbara,Santa Barbara Main Office,,234 Camino Del Remedio,,CA,(805) 681-4401,,
644,34.64303090,-120.47140570,93436,Lompoc,Lompoc Main Office,,1100 W. Laurel Ave,,CA,(805) 737-7080,,
645,34.92169260,-120.42901150,93455,Santa Maria,Santa Maria Main Office,,2125 S. Centerpointe Pkwy,,CA,(805) 346-7196,,
646,34.41734600,-119.70399680,93101,Santa Barbara,Santa Barbara Office,,301 E Canon Perdido Street,,CA,(805) 963-6754,,
647,34.94571670,-120.43535860,93454,Santa Maria,Santa Maria Office,,120 E. Jones St.,,CA,(805) 886-9136,julissa@sbimmigrantdefense.org,
648,34.42168150,-119.68629340,93103,Santa Barbara,Santa Barbara Office,,601 E. Montecito St. ,,CA,(805) 886-9136,julissa@sbimmigrantdefense.org,
649,34.41285100,-119.70998600,93101,Santa Barbara,Santa Barbara Office,https://www.immigranthope.org/location/santa-barbara-california/,935 San Andres Street,,CA,(805) 963-0166,info.santabarbara@immigranthope.org,Immigrant Hope – Santa Barbara offers honest<&&> low-cost legal advice & services regarding the U.S. immigration processes in a safe and caring environment.  We have a staff of accredited representatives and volunteers that will meet with you to understand your situation. We will help you understand your options and<&&> if able<&&> carefully guide you through the process you are applying for.  Consultations cost $30; if we are able to take your case<&&> the cost of the consultation is applied to your case fee.  All case information is confidential.  Immigrant Hope-Santa Barbara is a 501(c)(3) non-profit organization and is Recognized by the Department of Justice (DOJ) to offer immigration legal services.
650,34.95241200,-120.41118550,93454,Santa Maria,,,116 S Palisade,#104,CA,(805) 739-8710,,
651,34.94962500,-120.43787850,93458,Santa Maria,,,200 W Cook Street,,CA,(805) 451-3839,,
652,34.96302690,-120.44374700,93458,Santa Maria,,,1000 N Railroad Street,,CA,(805) 451-3839,,
653,34.89621160,-120.43581270,93455,Orcutt,Goodwill Retail Store & Donation Center Orcutt,,3486 Orcutt Rd,,CA,(805) 314-2624,,
654,34.42111670,-119.71203910,93101,Santa Barbara,,,1409 Castillo St,,CA,,,
655,34.41752000,-119.69531000,93101,Santa Barbara,The New Faulding Hotel,http://www.chcsb.com/housing.html,15 E Haley St,,CA,(805) 963-9191,,
656,34.41944170,-119.70348610,93101,Santa Barbara,Hotel De Rivera,,125 W Carillo St,,CA,,,
657,34.43859870,-119.73727650,93105,Santa Barbara,,,47 Broadmoor Plaza,,CA,,,
658,34.43083030,-119.70077080,93103,Santa Barbara,,,514 E Sola St,,CA,,,
659,34.41955460,-119.71352990,93101,Santa Barbara,,,520 W Sola St,,CA,,,
660,34.43522260,-119.72122010,93105,Santa Barbara,,,2483 State St,,CA,,,
661,34.41667960,-119.70362190,93101,Santa Barbara,,,821 Bath St,,CA,,,
662,34.41473840,-119.70902360,93101,Santa Barbara,,,933 San Pascual St,,CA,,,
663,34.92463670,-120.43832860,93458,Santa Maria,Santa Maria Office,,212 Carmen Lane, Suite 201,CA,(805) 739-8706,,-Transitional and emergency program for those with serious<&&> persistent mental illness<&&> making typical emergency housing environments challenging -Stay up to 30 days
664,34.40934120,-119.70298830,93101,Santa Barbara,,,625 Coronel Pl,,CA,,,
665,34.40932400,-119.70335040,93101,Santa Barbara,,,627 Coronel Pl,,CA,,,
666,34.43794620,-119.82698580,93117,Goleta,,,59 Nectarine Ave,,CA,,,
667,34.43778460,-119.82690230,93117,Goleta,,,65 Nectarine Ave,,CA,,,
